,StationID,Date,StationName,AverageTemp,MaxGust,MaxRelHumidity,ProvinceShort
13074,10217,2018-07-21,GILLAM A,13.7,0.0,,MB
13075,1106,2017-08-26,CASTLEGAR BCHPA DAM,19.3,,,BC
13076,2632,2011-08-24,WHITECOURT A,15.5,,,AB
13077,48948,2011-06-02,EDSON,10.9,52.0,,AB
13078,6834,2021-10-07,PRINCETON CS,6.0,,98.0,BC
13079,7534,2018-09-21,BUFFALO NARROWS (AUT),1.2,,82.0,SK
13080,3880,2013-07-24,ISLAND LAKE A,16.2,0.0,,MB
13081,3641,2012-08-10,OAKBANK,,,,MB
13082,655,2019-04-01,VANDERHOOF,4.3,,,BC
13083,3169,2004-08-01,CLIMAX,,,,SK
13084,31468,2011-11-28,PEORIA AGDM,-7.4,44.0,92.0,AB
13085,29555,2001-07-24,WASKWATIM LAKE,15.5,,,MB
13086,3945,1997-08-19,RAINY RIVER,14.5,,,ON
13087,2803,2006-06-21,SWEATHOUSE LO,12.8,,,AB
13088,44927,2015-07-18,LYTTON RCS,27.8,39.0,,BC
13089,53358,2022-05-18,ISLAND LAKE SOUTH,7.7,48.0,95.0,AB
13090,4236,2015-08-28,BROCKVILLE PCC,17.8,,,ON
13091,53022,2019-09-10,DAWSON CITY A,8.5,,76.0,YT
13092,1115,2021-08-13,DUNCAN LAKE DAM,19.5,,,BC
13093,10183,2011-09-04,RED EARTH,16.6,43.0,88.0,AB
13094,1309,2021-10-01,100 MILE HOUSE 6NE,6.3,,,BC
13095,8935,2014-08-17,FORT RELIANCE (AUT),13.8,44.0,,NT
13096,52758,2017-06-18,GILLAM A,9.7,37.0,,MB
13097,54658,2018-08-12,CROSS LAKE JENPEG 2,14.3,,,MB
13098,1309,2021-09-02,100 MILE HOUSE 6NE,10.0,,,BC
13099,1535,2011-07-09,DAWSON CREEK A,13.0,43.0,,BC
13100,1596,2011-06-23,SHINGLE POINT A,8.6,37.0,,YT
13101,1340,2015-09-28,VAVENBY,8.5,,,BC
13102,48872,2021-03-03,KEY LAKE,-7.5,,,SK
13103,3394,2002-08-13,STONY RAPIDS A,10.5,0.0,,SK
13104,1210,2014-08-28,WASA,17.8,,,BC
13105,29555,2001-09-23,WASKWATIM LAKE,5.1,,,MB
13106,10941,2006-04-25,KEY LAKE A,9.1,,,SK
13107,3945,1993-02-14,RAINY RIVER-COOPER,-17.0,,,ON
13108,10881,2015-06-10,OAKPOINT MARINE,16.7,0.0,,MB
13109,49628,2018-05-13,DEASE LAKE A,8.3,0.0,,BC
13110,6108,2005-06-29,LAKE ALMA,15.0,,,SK
13111,52939,2015-07-13,CHETWYND A,17.0,,,BC
13112,1240,2009-07-24,BRIDGE LAKE 2,18.0,,,BC
13113,1518,2004-06-18,BEAVER CREEK A,18.5,,,YT
13114,3945,1997-05-28,RAINY RIVER,15.0,,,ON
13115,47071,2020-06-17,EAGLESHAM AGCM,13.8,,97.0,AB
13116,3945,1992-06-08,RAINY RIVER-COOPER,11.5,,,ON
13117,10932,2004-11-14,GARDEN RIVER,-5.9,,,AB
13118,1596,2011-08-21,SHINGLE POINT A,7.7,35.0,,YT
13119,10663,2004-07-29,COLLINS BAY CAMECO,7.5,,,SK
13120,617,2017-09-17,MCLEESE LAKE GRANITE MT,,,,BC
13121,3394,2006-08-18,STONY RAPIDS A,16.6,0.0,,SK
13122,6873,1998-07-06,COLLINS BAY CAMECO,23.5,,,SK
13123,3945,1994-08-20,RAINY RIVER,17.0,,,ON
13124,3945,1997-08-07,RAINY RIVER,22.3,,,ON
13125,27388,2004-06-15,LILLOOET,15.6,,,BC
13126,3858,2007-08-14,FLIN FLON A,14.0,,,MB
13127,2803,2006-07-28,SWEATHOUSE LO,17.5,,,AB
13128,51798,2014-09-25,WASECA RCS,18.0,39.0,,SK
13129,43500,2015-06-27,CALLAGHAN VALLEY,22.7,0.0,,BC
13130,10890,2015-07-26,CROWSNEST,12.6,41.0,,AB
13131,1518,2009-09-15,BEAVER CREEK A,7.0,,,YT
13132,3945,1997-09-02,RAINY RIVER,11.0,,,ON
13133,3641,2012-08-20,OAKBANK,,,,MB
13134,7534,2022-07-27,BUFFALO NARROWS (AUT),17.2,,86.0,SK
13135,44343,2014-06-28,MINE CENTRE SOUTHWEST,23.5,,,ON
13136,10890,2015-07-18,CROWSNEST,13.6,48.0,,AB
13137,10183,2011-10-19,RED EARTH,7.3,0.0,90.0,AB
13138,10890,2015-08-24,CROWSNEST,13.7,37.0,,AB
13139,44927,2015-04-18,LYTTON RCS,12.7,0.0,,BC
13140,47075,2022-07-26,HAWK HILLS AGCM,,,,AB
13141,52758,2017-08-01,GILLAM A,11.2,48.0,,MB
13142,1586,1995-07-13,PELLY RANCH,17.0,,,YT
13143,3950,1987-09-29,STRATTON ROMYN,,,,ON
13144,3945,1993-04-26,RAINY RIVER-COOPER,4.0,,,ON
13145,3867,1998-07-03,NORWAY HOUSE FORESTRY,17.5,,,MB
13146,54338,2021-09-22,BELLA COOLA AIRPORT,14.2,41.0,99.0,BC
13147,52939,2015-10-29,CHETWYND A,5.2,,,BC
13148,50837,2016-05-10,FORT ST. JOHN A,8.0,33.0,,BC
13149,3742,1989-08-11,GREAT FALLS,,,,MB
13150,776,2018-07-07,HANEY UBC RF ADMIN,17.0,,,BC
13151,51818,2017-10-15,CRANBROOK AIRPORT AUTO,7.9,0.0,,BC
13152,1535,2011-06-21,DAWSON CREEK A,16.2,46.0,,BC
13153,10188,2015-06-12,SWAN RIVER RCS,20.2,57.0,,MB
13154,29555,2001-07-25,WASKWATIM LAKE,14.5,,,MB
13155,1525,2004-07-23,BURWASH A,12.8,,,YT
13156,53027,2022-07-22,TESLIN A,9.7,,92.0,YT
13157,3945,1997-12-16,RAINY RIVER,0.5,,,ON
13158,44927,2015-07-24,LYTTON RCS,20.7,72.0,,BC
13159,3394,2002-05-28,STONY RAPIDS A,2.7,0.0,,SK
13160,10932,2004-10-02,GARDEN RIVER,2.4,,,AB
13161,7633,2005-08-09,NAGAGAMI (AUT),17.8,,,ON
13162,8979,2010-07-03,ROCK RIVER,,0.0,,YT
13163,3879,1988-09-08,GODS LAKE NARROWS A,12.3,,,MB
13164,3394,2002-07-09,STONY RAPIDS A,20.6,33.0,,SK
13165,470,2018-10-26,HOUSTON,4.0,,,BC
13166,31468,2011-10-19,PEORIA AGDM,10.2,0.0,95.0,AB
13167,48948,2011-08-09,EDSON,17.2,0.0,,AB
13168,535,2014-07-23,OOTSA L SKINS L SPILLWAY,14.0,,,BC
13169,3945,1996-01-13,RAINY RIVER,-6.3,,,ON
13170,655,2018-09-30,VANDERHOOF,1.8,,,BC
13171,3742,1989-05-16,GREAT FALLS,20.3,,,MB
13172,3945,1992-02-24,RAINY RIVER-COOPER,-7.3,,,ON
13173,2803,2006-09-14,SWEATHOUSE LO,1.5,,,AB
13174,53698,2018-05-22,GILLAM A,0.8,33.0,,MB
13175,54658,2018-08-08,CROSS LAKE JENPEG 2,19.8,,,MB
13176,3945,1992-07-21,RAINY RIVER-COOPER,13.5,,,ON
13177,8935,2014-08-08,FORT RELIANCE (AUT),12.1,0.0,,NT
13178,51538,2017-10-04,FORT ST JAMES AUTO,7.2,0.0,,BC
13179,3945,1992-11-10,RAINY RIVER-COOPER,0.0,,,ON
13180,3394,2002-05-20,STONY RAPIDS A,11.9,0.0,,SK
13181,8092,2017-07-28,PUNTZI MOUNTAIN (AUT),15.9,0.0,,BC
13182,54658,2018-07-16,CROSS LAKE JENPEG 2,13.6,,,MB
13183,50622,2019-08-05,HIGH LEVEL A,15.3,,,AB
13184,3945,1993-11-18,RAINY RIVER,1.0,,,ON
13185,1100,2015-07-25,BILLINGS,19.3,,,BC
13186,51818,2017-10-13,CRANBROOK AIRPORT AUTO,1.6,0.0,,BC
13187,3741,2018-07-19,GRAND RAPIDS HYDRO,20.8,,,MB
13188,3945,1992-04-11,RAINY RIVER-COOPER,-3.8,,,ON
13189,1043,2003-09-13,OSOYOOS WEST,14.3,,,BC
13190,27388,2004-07-29,LILLOOET,27.2,,,BC
13191,51798,2014-09-01,WASECA RCS,13.2,37.0,,SK
13192,3945,1993-09-22,RAINY RIVER,8.3,,,ON
13193,44343,2014-08-20,MINE CENTRE SOUTHWEST,18.5,,,ON
13194,6843,2018-06-08,SALMON ARM CS,17.3,39.0,,BC
13195,3853,2021-05-01,MCCREARY,12.7,60.0,63.0,MB
13196,650,2017-03-22,SPOKIN LAKE 4E,4.0,,,BC
13197,2650,1995-08-24,AMBER LO,,,,AB
13198,1518,2005-01-01,BEAVER CREEK A,-29.3,,,YT
13199,1340,2015-08-09,VAVENBY,20.3,,,BC
13200,1674,2022-08-20,WHATI,12.9,35.0,89.0,NT
13201,29371,2008-07-24,LA RONGE RCS,19.6,39.0,89.0,SK
13202,655,2017-07-05,VANDERHOOF,16.0,,,BC
13203,10890,2015-07-24,CROWSNEST,14.1,52.0,,AB
13204,655,2018-06-14,VANDERHOOF,15.5,,,BC
13205,655,2019-06-27,VANDERHOOF,16.3,,,BC
13206,7534,2022-08-05,BUFFALO NARROWS (AUT),14.7,51.0,92.0,SK
13207,6108,2005-05-13,LAKE ALMA,6.5,,,SK
13208,10188,2015-09-03,SWAN RIVER RCS,20.9,41.0,,MB
13209,47075,2022-08-22,HAWK HILLS AGCM,,,,AB
13210,3945,1996-09-26,RAINY RIVER,9.5,,,ON
13211,50622,2019-05-13,HIGH LEVEL A,7.8,,,AB
13212,7290,2020-07-11,GRAND RAPIDS (AUT),16.7,,96.0,MB
13213,47087,2010-06-14,LA GLACE AGCM,,0.0,,AB
13214,7534,2018-05-11,BUFFALO NARROWS (AUT),11.5,0.0,,SK
13215,31468,2012-09-09,PEORIA AGDM,18.0,50.0,95.0,AB
13216,10186,2017-08-21,PINAWA,12.1,35.0,,MB
13217,1309,2021-09-11,100 MILE HOUSE 6NE,14.5,,,BC
13218,1665,1995-07-07,HAY RIVER PARADISE GDNS,15.5,,,NT
13219,2803,2006-07-14,SWEATHOUSE LO,13.0,,,AB
13220,2726,2012-09-16,HIGH LEVEL A,9.1,,,AB
13221,3945,1996-12-27,RAINY RIVER,-21.0,,,ON
13222,10186,2017-08-20,PINAWA,17.5,39.0,,MB
13223,50757,2022-08-25,FORT CHIPEWYAN RCS,23.8,,91.0,AB
13224,1106,2021-08-23,CASTLEGAR BCHPA DAM,15.0,,,BC
13225,47128,2017-05-13,FORT ASSINIBOINE AGCM,4.4,0.0,,AB
13226,47071,2020-08-06,EAGLESHAM AGCM,19.4,47.0,91.0,AB
13227,536,2016-07-09,PEMBERTON AIRPORT CS,15.8,,,BC
13228,3945,1997-02-01,RAINY RIVER,-9.3,,,ON
13229,3945,1997-11-30,RAINY RIVER,-2.0,,,ON
13230,557,2004-10-26,FRASER LAKE NORTH SHORE,3.5,,,BC
13231,52419,2021-08-25,RED LAKE A,13.5,44.0,97.0,ON
13232,29555,2001-07-10,WASKWATIM LAKE,17.3,,,MB
13233,8092,2017-10-02,PUNTZI MOUNTAIN (AUT),3.6,0.0,,BC
13234,596,2007-08-12,HORSEFLY LAKE GRUHS LAKE,14.0,,,BC
13235,650,2018-04-24,SPOKIN LAKE 4E,5.3,,,BC
13236,10867,2022-08-23,COLVILLE LAKE A,11.5,35.0,76.0,NT
13237,1586,1995-07-14,PELLY RANCH,17.0,,,YT
13238,1656,1995-06-10,FORT SIMPSON A,23.5,32.0,56.0,NT
13239,1518,2009-06-15,BEAVER CREEK A,12.5,,,YT
13240,47087,2012-08-06,LA GLACE AGCM,18.4,41.0,96.0,AB
13241,3950,1987-08-11,STRATTON ROMYN,,,,ON
13242,10932,2004-08-19,GARDEN RIVER,12.3,,,AB
13243,7534,2018-06-23,BUFFALO NARROWS (AUT),21.4,0.0,,SK
13244,48948,2011-10-10,EDSON,4.7,0.0,,AB
13245,3945,1998-03-05,RAINY RIVER,-6.0,,,ON
13246,50622,2019-06-28,HIGH LEVEL A,16.3,,,AB
13247,2726,2012-08-20,HIGH LEVEL A,19.2,,,AB
13248,53358,2022-03-29,ISLAND LAKE SOUTH,-0.7,,96.0,AB
13249,3945,1994-03-15,RAINY RIVER,-5.0,,,ON
13250,1525,2011-08-30,BURWASH A,7.3,,,YT
13251,49628,2018-05-19,DEASE LAKE A,13.7,41.0,,BC
13252,7290,2020-07-21,GRAND RAPIDS (AUT),17.5,,93.0,MB
13253,50777,2015-10-08,SLAVE LAKE RCS,8.8,0.0,,AB
13254,50777,2015-08-23,SLAVE LAKE RCS,14.5,57.0,,AB
13255,1275,2006-10-26,KAMLOOPS A,11.3,46.0,,BC
13256,10183,2011-09-01,RED EARTH,10.2,0.0,97.0,AB
13257,53022,2019-08-27,DAWSON CITY A,8.4,,98.0,YT
13258,27339,2007-09-05,MACMILLAN PASS,3.9,0.0,99.0,YT
13259,3945,1995-06-25,RAINY RIVER,18.3,,,ON
13260,650,2018-01-19,SPOKIN LAKE 4E,-3.5,,,BC
13261,52419,2021-10-23,RED LAKE A,2.0,,100.0,ON
13262,3950,1987-09-07,STRATTON ROMYN,,,,ON
13263,1091,2015-06-05,MIDWAY,18.0,,,BC
13264,47147,2012-08-06,LA CRETE AGCM,15.9,0.0,89.0,AB
13265,48872,2021-04-13,KEY LAKE,-8.9,32.0,87.0,SK
13266,10890,2015-09-11,CROWSNEST,13.1,35.0,,AB
13267,3853,2021-05-24,MCCREARY,16.7,68.0,99.0,MB
13268,3945,1997-09-19,RAINY RIVER,9.3,,,ON
13269,52758,2017-08-07,GILLAM A,16.6,41.0,,MB
13270,3641,2012-09-01,OAKBANK,,,,MB
13271,2984,2021-04-13,PARKERVIEW,-4.0,,,SK
13272,10881,2015-07-28,OAKPOINT MARINE,20.8,69.0,,MB
13273,44927,2015-07-14,LYTTON RCS,23.4,44.0,,BC
13274,1535,2011-07-02,DAWSON CREEK A,14.0,43.0,,BC
13275,2632,2011-12-06,WHITECOURT A,2.0,,,AB
13276,3950,1987-05-07,STRATTON ROMYN,,,,ON
13277,31468,2011-09-11,PEORIA AGDM,8.8,39.0,96.0,AB
13278,3945,1995-04-18,RAINY RIVER,4.3,,,ON
13279,3945,1997-02-12,RAINY RIVER,-23.5,,,ON
13280,8092,2017-11-05,PUNTZI MOUNTAIN (AUT),-12.0,0.0,,BC
13281,4132,1999-07-28,SUDBURY A,17.9,0.0,100.0,ON
13282,1674,2022-09-10,WHATI,9.9,64.0,92.0,NT
13283,1340,2015-10-04,VAVENBY,6.0,,,BC
13284,6811,2018-10-01,SHERINGHAM POINT,,32.0,,BC
13285,29555,2001-09-30,WASKWATIM LAKE,12.0,,,MB
13286,51798,2014-06-16,WASECA RCS,12.2,0.0,,SK
13287,5017,2010-07-13,CASTLE ROCK 6 NORTH,17.5,,,BC
13288,53358,2022-06-27,ISLAND LAKE SOUTH,11.7,,98.0,AB
13289,6843,2018-06-15,SALMON ARM CS,15.5,0.0,,BC
13290,3945,1992-06-12,RAINY RIVER-COOPER,20.8,,,ON
13291,3394,2002-06-15,STONY RAPIDS A,7.1,0.0,,SK
13292,1656,1995-09-13,FORT SIMPSON A,12.0,0.0,100.0,NT
13293,47087,2012-09-24,LA GLACE AGCM,12.7,35.0,97.0,AB
13294,8092,2010-05-07,PUNTZI MOUNTAIN (AUT),5.2,0.0,96.0,BC
13295,655,2018-07-11,VANDERHOOF,17.3,,,BC
13296,655,2018-09-04,VANDERHOOF,11.3,,,BC
13297,47087,2010-08-17,LA GLACE AGCM,15.4,0.0,95.0,AB
13298,1586,2011-08-14,PELLY RANCH,13.3,,,YT
13299,3923,1988-07-02,RED LAKE A,22.4,33.0,,ON
13300,47087,2015-06-06,LA GLACE AGCM,,,,AB
13301,3945,1998-04-01,RAINY RIVER,2.0,,,ON
13302,3950,1987-09-08,STRATTON ROMYN,,,,ON
13303,47147,2012-09-24,LA CRETE AGCM,15.2,0.0,96.0,AB
13304,10963,2017-09-07,CAP-ROUGE,,35.0,,QC
13305,30494,2021-07-02,TATLAYOKO LAKE RCS,18.4,,91.0,BC
13306,10932,2004-08-01,GARDEN RIVER,11.3,,,AB
13307,596,2007-09-28,HORSEFLY LAKE GRUHS LAKE,6.8,,,BC
13308,650,2018-03-20,SPOKIN LAKE 4E,0.0,,,BC
13309,10890,2015-07-14,CROWSNEST,14.8,44.0,,AB
13310,655,2006-09-26,VANDERHOOF,14.5,,,BC
13311,26893,2001-08-09,LA POCATIERE,24.5,57.0,93.0,QC
13312,1340,2015-08-11,VAVENBY,22.5,,,BC
13313,4132,2002-07-23,SUDBURY A,15.2,37.0,83.0,ON
13314,8092,2017-05-21,PUNTZI MOUNTAIN (AUT),12.0,0.0,,BC
13315,52602,2022-08-29,FORT GOOD HOPE A,,,,NT
13316,3945,1996-07-19,RAINY RIVER,18.8,,,ON
13317,30494,2017-08-05,TATLAYOKO LAKE RCS,15.9,0.0,,BC
13318,1115,2021-07-09,DUNCAN LAKE DAM,22.3,,,BC
13319,52939,2015-10-20,CHETWYND A,4.7,,,BC
13320,650,2018-02-05,SPOKIN LAKE 4E,-14.5,,,BC
13321,30494,2021-09-16,TATLAYOKO LAKE RCS,4.8,42.0,95.0,BC
13322,54338,2021-10-07,BELLA COOLA AIRPORT,7.4,,98.0,BC
13323,1535,2006-09-07,DAWSON A,10.5,,,YT
13324,1275,2006-07-21,KAMLOOPS A,27.6,0.0,,BC
13325,10963,2017-07-11,CAP-ROUGE,,57.0,,QC
13326,6811,2018-08-22,SHERINGHAM POINT,,57.0,,BC
13327,3945,1997-02-21,RAINY RIVER,-10.5,,,ON
13328,26893,2001-09-27,LA POCATIERE,8.0,56.0,100.0,QC
13329,47087,2012-08-16,LA GLACE AGCM,14.7,0.0,,AB
13330,655,2018-11-15,VANDERHOOF,1.0,,,BC
13331,52758,2017-07-09,GILLAM A,16.2,50.0,,MB
13332,27378,2014-07-24,BANFF CS,11.2,46.0,,AB
13333,3945,1998-02-09,RAINY RIVER,-3.8,,,ON
13334,44927,2015-05-15,LYTTON RCS,16.8,52.0,,BC
13335,50777,2015-07-22,SLAVE LAKE RCS,15.1,41.0,,AB
13336,2632,2011-08-20,WHITECOURT A,16.6,,,AB
13337,1596,2011-07-06,SHINGLE POINT A,14.2,0.0,,YT
13338,10217,2018-08-23,GILLAM A,8.3,52.0,,MB
13339,3945,1997-06-30,RAINY RIVER,20.8,,,ON
13340,2765,1999-08-03,PANNY LO,19.3,,,AB
13341,3880,2011-07-07,ISLAND LAKE A,18.2,0.0,,MB
13342,3667,2014-06-22,ST LABRE,,,,MB
13343,3945,1996-11-08,RAINY RIVER,0.0,,,ON
13344,10932,2004-12-04,GARDEN RIVER,-28.7,,,AB
13345,53398,2018-05-31,ISLAND LAKE A,11.0,,,MB
13346,10188,2015-08-05,SWAN RIVER RCS,15.0,0.0,,MB
13347,6843,2018-06-07,SALMON ARM CS,16.8,33.0,,BC
13348,49628,2018-08-17,DEASE LAKE A,7.8,0.0,,BC
13349,3867,1998-07-17,NORWAY HOUSE FORESTRY,20.0,,,MB
13350,6108,2005-05-29,LAKE ALMA,11.0,,,SK
13351,655,2018-07-23,VANDERHOOF,13.8,,,BC
13352,1535,2006-08-15,DAWSON A,11.3,,,YT
13353,6843,2018-09-11,SALMON ARM CS,14.2,,97.0,BC
13354,48568,2017-09-04,FREDERICTON INTL A,16.9,46.0,,NB
13355,1665,1995-09-12,HAY RIVER PARADISE GDNS,9.8,,,NT
13356,3945,1994-08-30,RAINY RIVER,13.5,,,ON
13357,3678,2012-09-21,STONY MOUNTAIN,7.5,,,MB
13358,2538,2004-05-25,HUCKLEBERRY LO,7.3,,,AB
13359,1106,2021-07-26,CASTLEGAR BCHPA DAM,25.5,,,BC
13360,4236,2015-05-22,BROCKVILLE PCC,12.0,,,ON
13361,3945,1995-12-18,RAINY RIVER,-9.3,,,ON
13362,47147,2012-08-16,LA CRETE AGCM,18.1,32.0,93.0,AB
13363,3879,1988-08-26,GODS LAKE NARROWS A,13.3,,,MB
13364,29555,2001-09-15,WASKWATIM LAKE,16.0,,,MB
13365,3742,1989-08-15,GREAT FALLS,15.8,,,MB
13366,44927,2021-04-19,LYTTON RCS,14.0,,,BC
13367,650,2018-07-01,SPOKIN LAKE 4E,9.0,,,BC
13368,10881,2008-10-13,OAKPOINT MARINE,5.2,48.0,,MB
13369,47147,2021-07-04,LA CRETE AGCM,15.0,33.0,91.0,AB
13370,655,2018-04-29,VANDERHOOF,7.8,,,BC
13371,1586,2011-06-25,PELLY RANCH,19.8,,,YT
13372,1194,2021-08-13,KIMBERLEY PCC,21.8,,,BC
13373,29555,2001-06-15,WASKWATIM LAKE,10.0,,,MB
13374,1613,2013-06-14,TUCHITUA,15.3,,,YT
13375,52602,2022-09-13,FORT GOOD HOPE A,6.2,,100.0,NT
13376,54658,2018-06-29,CROSS LAKE JENPEG 2,18.6,0.0,,MB
13377,655,2018-08-20,VANDERHOOF,15.8,,,BC
13378,3867,1998-06-01,NORWAY HOUSE FORESTRY,4.5,,,MB
13379,2726,2012-10-07,HIGH LEVEL A,6.9,,,AB
13380,52758,2017-07-08,GILLAM A,15.6,41.0,,MB
13381,52939,2015-03-24,CHETWYND A,1.3,,,BC
13382,1115,2021-07-17,DUNCAN LAKE DAM,21.8,,,BC
13383,3867,1998-05-25,NORWAY HOUSE FORESTRY,10.0,,,MB
13384,3945,1997-11-11,RAINY RIVER,-8.8,,,ON
13385,3394,2006-10-04,STONY RAPIDS A,7.0,0.0,,SK
13386,8979,2010-08-16,ROCK RIVER,13.0,0.0,,YT
13387,1525,2004-07-19,BURWASH A,11.0,,,YT
13388,2632,2011-09-14,WHITECOURT A,9.1,,,AB
13389,650,2018-05-12,SPOKIN LAKE 4E,10.8,,,BC
13390,10186,2017-09-23,PINAWA CANWARN,,,,MB
13391,3880,2013-06-07,ISLAND LAKE A,18.8,0.0,,MB
13392,3945,1994-10-04,RAINY RIVER,7.5,,,ON
13393,8935,2014-06-27,FORT RELIANCE (AUT),18.1,0.0,,NT
13394,655,2017-03-25,VANDERHOOF,4.8,,,BC
13395,535,2014-11-03,OOTSA L SKINS L SPILLWAY,2.3,,,BC
13396,3945,1995-06-29,RAINY RIVER,17.0,,,ON
13397,8092,2010-06-03,PUNTZI MOUNTAIN (AUT),6.9,33.0,85.0,BC
13398,51538,2021-08-29,FORT ST JAMES AUTO,12.5,,82.0,BC
13399,535,2014-09-03,OOTSA L SKINS L SPILLWAY,13.0,,,BC
13400,41884,2013-07-03,FORT SMITH CLIMATE,,0.0,66.0,NT
13401,53698,2018-07-14,GILLAM A,18.0,39.0,,MB
13402,31468,2011-12-16,PEORIA AGDM,-5.3,50.0,93.0,AB
13403,2632,2011-11-04,WHITECOURT A,-7.5,,,AB
13404,650,2018-03-04,SPOKIN LAKE 4E,-12.3,,,BC
13405,655,2019-08-02,VANDERHOOF,13.8,,,BC
13406,3945,1994-12-31,RAINY RIVER,-13.5,,,ON
13407,47087,2010-08-24,LA GLACE AGCM,12.1,50.0,95.0,AB
13408,27378,2014-05-30,BANFF CS,10.3,0.0,,AB
13409,3678,2012-06-18,STONY MOUNTAIN,14.8,,,MB
13410,48872,2021-03-18,KEY LAKE,3.8,33.0,71.0,SK
13411,53398,2018-08-05,ISLAND LAKE A,14.3,48.0,,MB
13412,3169,2004-08-14,CLIMAX,,,,SK
13413,10890,2015-08-14,CROWSNEST,16.3,39.0,,AB
13414,27378,2014-07-18,BANFF CS,14.0,43.0,,AB
13415,6843,2018-08-01,SALMON ARM CS,24.0,34.0,87.0,BC
13416,1535,2006-07-07,DAWSON A,17.0,,,YT
13417,8872,2006-03-28,WATERTON RED ROCK,0.0,,,AB
13418,3879,1988-08-01,GODS LAKE NARROWS A,16.5,,,MB
13419,655,2010-07-26,VANDERHOOF,17.0,,,BC
13420,6843,2018-06-18,SALMON ARM CS,20.9,0.0,,BC
13421,52419,2021-08-05,RED LAKE A,15.4,,98.0,ON
13422,27339,2007-08-13,MACMILLAN PASS,7.6,33.0,96.0,YT
13423,10941,2006-06-06,KEY LAKE A,10.7,,,SK
13424,3923,1988-07-18,RED LAKE A,18.7,33.0,,ON
13425,1275,2006-11-16,KAMLOOPS A,4.3,59.0,,BC
13426,655,2018-07-18,VANDERHOOF,19.0,,,BC
13427,4132,1999-07-23,SUDBURY A,24.3,33.0,93.0,ON
13428,47071,2020-09-03,EAGLESHAM AGCM,14.9,36.0,75.0,AB
13429,44343,2014-06-19,MINE CENTRE SOUTHWEST,16.3,,,ON
13430,47071,2020-07-31,EAGLESHAM AGCM,18.3,33.0,94.0,AB
13431,655,2009-06-23,VANDERHOOF,12.8,,,BC
13432,3667,2014-06-05,ST LABRE,,,,MB
13433,1535,2011-06-10,DAWSON CREEK A,13.0,52.0,,BC
13434,3394,2006-10-27,STONY RAPIDS A,0.0,43.0,,SK
13435,3742,1989-07-17,GREAT FALLS,23.3,,,MB
13436,50837,2016-06-06,FORT ST. JOHN A,19.2,57.0,,BC
13437,48568,2017-08-30,FREDERICTON INTL A,14.4,0.0,,NB
13438,1275,2006-10-10,KAMLOOPS A,9.7,0.0,,BC
13439,30494,2021-10-13,TATLAYOKO LAKE RCS,0.3,42.0,96.0,BC
13440,1106,2021-05-18,CASTLEGAR BCHPA DAM,13.3,,,BC
13441,3678,2012-07-23,STONY MOUNTAIN,22.5,,,MB
13442,50777,2015-10-09,SLAVE LAKE RCS,12.0,0.0,,AB
13443,655,2018-11-03,VANDERHOOF,4.3,,,BC
13444,650,2018-08-06,SPOKIN LAKE 4E,15.8,,,BC
13445,3945,1992-03-23,RAINY RIVER-COOPER,-0.3,,,ON
13446,52939,2015-10-07,CHETWYND A,10.6,,,BC
13447,596,2007-07-26,HORSEFLY LAKE GRUHS LAKE,20.3,,,BC
13448,51538,2021-09-01,FORT ST JAMES AUTO,13.6,,95.0,BC
13449,10217,2018-06-03,GILLAM A,,,,MB
13450,3945,1998-04-03,RAINY RIVER,6.0,,,ON
13451,48568,2017-05-05,FREDERICTON INTL A,10.2,33.0,,NB
13452,44927,2021-04-20,LYTTON RCS,12.7,,87.0,BC
13453,1091,2015-08-09,MIDWAY,20.8,,,BC
13454,1705,2005-07-16,WRIGLEY A,,,,NT
13455,52398,2018-08-11,CLEARWATER AUTO,21.5,53.0,86.0,BC
13456,3945,1995-10-18,RAINY RIVER,,,,ON
13457,1674,2022-08-09,WHATI,13.4,34.0,99.0,NT
13458,3169,2004-09-04,CLIMAX,,,,SK
13459,54658,2018-07-18,CROSS LAKE JENPEG 2,22.3,,100.0,MB
13460,52419,2021-11-04,RED LAKE A,2.3,,92.0,ON
13461,1091,2015-04-26,MIDWAY,9.3,,,BC
13462,1525,2011-07-10,BURWASH A,13.8,,,YT
13463,2538,2004-07-16,HUCKLEBERRY LO,19.0,,,AB
13464,52419,2021-08-14,RED LAKE A,20.4,33.0,74.0,ON
13465,3775,2017-05-31,BEAVER MINES,16.9,57.0,,AB
13466,50837,2016-06-10,FORT ST. JOHN A,14.7,41.0,,BC
13467,10183,2011-08-05,RED EARTH LO,,,,AB
13468,3742,1989-07-06,GREAT FALLS,22.3,,,MB
13469,4236,2015-05-24,BROCKVILLE PCC,16.0,,,ON
13470,10186,2021-05-05,PINAWA CANWARN,,,,MB
13471,31468,2011-10-29,PEORIA AGDM,4.3,48.0,81.0,AB
13472,655,2010-07-27,VANDERHOOF,19.5,,,BC
13473,1115,2021-09-08,DUNCAN LAKE DAM,14.3,,,BC
13474,52758,2017-08-02,GILLAM A,13.2,41.0,,MB
13475,27339,2007-08-18,MACMILLAN PASS,13.7,33.0,91.0,YT
13476,3945,1997-03-27,RAINY RIVER,1.8,,,ON
13477,8092,2017-07-19,PUNTZI MOUNTAIN (AUT),14.1,37.0,,BC
13478,1656,1995-08-11,FORT SIMPSON A,16.6,0.0,77.0,NT
